Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Pt_Chr0402605	superfamily	471857	309	381	5.93665e-32	115.91	cl09141	ACT superfamily	 - 	 - 
Pt_Chr0402605	superfamily	471857	112	180	1.10627e-29	110.212	cl09141	ACT superfamily	 - 	 - 
Pt_Chr0402606	specific	460940	212	325	1.17986e-27	105.681	pfam03479	PCC	 - 	cl00720
Pt_Chr0402608	superfamily	463022	166	264	2.5461e-18	81.242	cl10932	Mlf1IP superfamily	N	 - 
Pt_Chr0402609	superfamily	215608	1	797	1.1037e-149	458.97	cl33651	PLN03159 superfamily	 - 	 - 
Pt_Chr0402611	superfamily	473864	425	695	1.74062e-80	257.201	cl21453	PKc_like superfamily	 - 	 - 
Pt_Chr0402611	superfamily	215061	81	695	5.17093e-42	164.251	cl33413	PLN00113 superfamily	N	 - 
Pt_Chr0402611	specific	462411	29	73	0.000201785	39.2	pfam08263	LRRNT_2	 - 	cl08472
Pt_Chr0402612	specific	185427	4	151	2.75398e-101	286.561	PTZ00072	PTZ00072	 - 	cl33163
Pt_Chr0402613	specific	440488	127	201	1.11954e-26	99.7871	COG0724	RRM	 - 	cl34019
Pt_Chr0402613	superfamily	130689	127	287	1.81758e-20	91.0217	cl31127	PABP-1234 superfamily	NC	 - 
Pt_Chr0402614	superfamily	473979	4	260	2.92457e-107	317.734	cl22853	Motor_domain superfamily	 - 	 - 
Pt_Chr0402615	superfamily	178735	17	373	2.25287e-165	468.68	cl31980	PLN03193 superfamily	 - 	 - 
Pt_Chr0402616	specific	465310	2953	3127	7.04415e-52	181.203	pfam16909	VPS13_C	 - 	cl25193
Pt_Chr0402616	superfamily	227376	2738	3285	8.80031e-36	151.189	cl34879	MRS6 superfamily	N	 - 
Pt_Chr0402616	specific	463646	90	188	1.16057e-31	121.133	pfam12624	Chorein_N	 - 	cl14987
Pt_Chr0402616	specific	465309	207	405	3.87379e-29	118.131	pfam16908	VPS13	 - 	cl38505
Pt_Chr0402616	superfamily	461974	2520	2637	1.30146e-07	56.159	cl05933	SHR-BD superfamily	N	 - 
Pt_Chr0402616	superfamily	227376	1805	2128	0.00027129	47.1848	cl34879	MRS6 superfamily	NC	 - 
Pt_Chr0402616	superfamily	465311	628	832	0.00350776	42.119	cl25194	VPS13_mid_rpt superfamily	 - 	 - 
Pt_Chr0402617	specific	273731	35	809	0	1190.21	TIGR01647	ATPase-IIIA_H	 - 	cl36943
Pt_Chr0402618	specific	185697	32	307	1.2156e-122	352.682	cd09020	D-hex-6-P-epi_like	 - 	cl14648
Pt_Chr0402620	specific	200446	12	124	4.67719e-61	202.838	cd11290	gelsolin_S1_like	 - 	cl15697
Pt_Chr0402620	specific	200449	389	489	9.91195e-38	136.247	cd11293	gelsolin_S4_like	 - 	cl15697
Pt_Chr0402620	specific	200447	624	723	3.78994e-33	123.176	cd11291	gelsolin_S6_like	 - 	cl15697
Pt_Chr0402620	specific	200444	523	609	1.68843e-29	112.71	cd11288	gelsolin_S5_like	 - 	cl15697
Pt_Chr0402620	specific	200445	141	219	1.66616e-27	106.938	cd11289	gelsolin_S2_like	 - 	cl15697
Pt_Chr0402620	superfamily	472830	262	345	1.40623e-25	101.557	cl15697	ADF_gelsolin superfamily	 - 	 - 
Pt_Chr0402620	specific	460493	923	958	2.70189e-11	58.9293	pfam02209	VHP	 - 	cl02491
Pt_Chr0402621	superfamily	461974	669	861	3.17575e-15	77.3449	cl05933	SHR-BD superfamily	N	 - 
Pt_Chr0402621	superfamily	227376	962	1103	2.51353e-07	55.6592	cl34879	MRS6 superfamily	N	 - 
Pt_Chr0402621	superfamily	227376	27	352	6.57531e-05	47.57	cl34879	MRS6 superfamily	NC	 - 
Pt_Chr0402622	specific	100109	5	109	2.11027e-24	88.9179	cd05831	Ribosomal_P1	 - 	cl21508
Pt_Chr0402623	specific	409893	232	313	6.75017e-56	176.051	cd12460	RRM2_CID8_like	 - 	cl17169
Pt_Chr0402623	specific	409892	137	216	1.89212e-53	169.518	cd12459	RRM1_CID8_like	 - 	cl17169
Pt_Chr0402623	specific	429316	45	59	0.00809207	33.3538	pfam07145	PAM2	 - 	cl06258
Pt_Chr0402627	specific	460539	12	139	1.14214e-73	225.552	pfam02365	NAM	 - 	cl03558
Pt_Chr0402628	superfamily	165628	16	251	2.32908e-81	244.558	cl31535	PLN00050 superfamily	 - 	 - 
Pt_Chr0402629	superfamily	476819	176	249	1.99524e-38	136.207	cl38936	P-loop_NTPase superfamily	NC	 - 
Pt_Chr0402629	superfamily	476819	144	186	4.16775e-07	50.1989	cl38936	P-loop_NTPase superfamily	C	 - 
Pt_Chr0402630	superfamily	462256	120	219	0.000497513	39.3213	cl06681	DUF1618 superfamily	 - 	 - 
Pt_Chr0402631	specific	404128	401	498	3.20874e-15	71.1187	pfam13178	DUF4005	 - 	cl16148
Pt_Chr0402631	specific	467745	127	156	0.00157474	36.3669	cd23767	IQCD	 - 	cl49618
Pt_Chr0402633	superfamily	273750	55	605	0	737.056	cl36949	pln_FAD_oxido superfamily	 - 	 - 
Pt_Chr0402634	specific	176653	47	206	7.3955e-48	161.592	cd06141	WRN_exo	 - 	cl10012
Pt_Chr0402635	superfamily	273732	99	362	1.07904e-48	175.574	cl36944	hnRNP-R-Q superfamily	C	 - 
Pt_Chr0402636	superfamily	470706	29	491	0	750.943	cl02959	PLN00119 superfamily	 - 	 - 
Pt_Chr0402637	specific	404164	225	307	7.79359e-54	171.334	pfam13225	D27-like_C	 - 	cl16175
Pt_Chr0402638	superfamily	273750	55	605	0	740.522	cl36949	pln_FAD_oxido superfamily	 - 	 - 
Pt_Chr0402639	specific	176653	47	206	7.23682e-48	161.592	cd06141	WRN_exo	 - 	cl10012
Pt_Chr0402640	superfamily	273732	97	360	9.23706e-49	175.959	cl36944	hnRNP-R-Q superfamily	C	 - 
Pt_Chr0402641	superfamily	470706	29	491	0	750.943	cl02959	PLN00119 superfamily	 - 	 - 
Pt_Chr0402643	specific	404164	156	238	5.38359e-53	168.252	pfam13225	D27-like_C	 - 	cl16175
Pt_Chr0402644	superfamily	475125	57	440	1.11774e-41	152.371	cl28910	MFS superfamily	 - 	 - 
Pt_Chr0402645	specific	460539	45	171	8.52475e-65	202.054	pfam02365	NAM	 - 	cl03558
Pt_Chr0402646	specific	438316	197	267	2.05816e-44	144.641	cd16654	RING-Ubox_CHIP	 - 	cl17238
Pt_Chr0402646	specific	443815	1	112	7.96181e-12	63.3956	COG4785	NlpI	NC	cl34822
Pt_Chr0402647	superfamily	227438	61	579	1.72622e-18	90.463	cl34906	RNA14 superfamily	 - 	 - 
Pt_Chr0402647	superfamily	473069	670	741	1.74034e-17	77.2709	cl17169	RRM_SF superfamily	 - 	 - 
Pt_Chr0402648	specific	215183	17	336	0	638.204	PLN02323	PLN02323	 - 	cl00192
Pt_Chr0402649	specific	215183	34	353	0	635.123	PLN02323	PLN02323	 - 	cl00192
Pt_Chr0402650	specific	173827	28	317	1.22188e-165	462.368	cd00693	secretory_peroxidase	 - 	cl00196
Pt_Chr0402651	superfamily	475125	57	440	3.80051e-42	153.526	cl28910	MFS superfamily	 - 	 - 
Pt_Chr0402652	specific	460539	45	171	9.81082e-65	202.054	pfam02365	NAM	 - 	cl03558
Pt_Chr0402653	specific	438316	197	267	2.05816e-44	144.641	cd16654	RING-Ubox_CHIP	 - 	cl17238
Pt_Chr0402653	specific	443815	1	112	7.96181e-12	63.3956	COG4785	NlpI	NC	cl34822
Pt_Chr0402654	superfamily	473069	703	774	1.81075e-17	77.2709	cl17169	RRM_SF superfamily	 - 	 - 
Pt_Chr0402654	superfamily	227438	61	397	9.62896e-17	84.685	cl34906	RNA14 superfamily	C	 - 
Pt_Chr0402655	specific	215183	17	336	0	638.204	PLN02323	PLN02323	 - 	cl00192
Pt_Chr0402656	specific	215183	17	336	0	637.819	PLN02323	PLN02323	 - 	cl00192
Pt_Chr0402657	specific	173827	28	317	1.22188e-165	462.368	cd00693	secretory_peroxidase	 - 	cl00196
Pt_Chr0402658	specific	238875	34	350	1.37014e-136	391.593	cd01837	SGNH_plant_lipase_like	 - 	cl01053
Pt_Chr0402660	specific	238165	2	79	1.67404e-39	129.594	cd00265	MADS_MEF2_like	 - 	cl00109
Pt_Chr0402660	specific	460228	92	143	8.31607e-11	55.9315	pfam01486	K-box	C	cl03234
Pt_Chr0402663	specific	270832	177	461	1.5333e-152	463.96	cd07840	STKc_CDK9_like	 - 	cl21453
Pt_Chr0402663	superfamily	215561	833	1403	5.49165e-110	369.179	cl33629	PLN03077 superfamily	 - 	 - 
Pt_Chr0402664	superfamily	460564	459	877	9.9614e-62	215.386	cl30041	Transferase superfamily	 - 	 - 
Pt_Chr0402664	superfamily	460564	13	432	1.58012e-54	195.356	cl30041	Transferase superfamily	 - 	 - 
Pt_Chr0402665	specific	461391	523	884	0	616.569	pfam04685	DUF608	 - 	cl25465
Pt_Chr0402665	specific	463496	81	407	9.21965e-132	398.571	pfam12215	Glyco_hydr_116N	 - 	cl38350
Pt_Chr0402666	specific	461057	5	145	5.14618e-38	135.369	pfam03800	Nuf2	 - 	cl04266
Pt_Chr0402666	superfamily	274008	155	430	2.44307e-10	63.1518	cl37069	SMC_prok_B superfamily	N	 - 
Pt_Chr0402667	specific	461391	524	884	0	617.725	pfam04685	DUF608	 - 	cl25465
Pt_Chr0402667	superfamily	443491	85	889	4.41676e-133	417.392	cl34754	COG4354 superfamily	 - 	 - 
Pt_Chr0402668	specific	459630	255	321	8.19514e-20	83.4849	pfam00013	KH_1	 - 	cl47479
Pt_Chr0402668	specific	411802	162	225	1.48964e-14	68.4792	cd00105	KH-I	 - 	cl00098
Pt_Chr0402668	superfamily	185594	551	655	4.71114e-06	50.0735	cl33180	PTZ00395 superfamily	NC	 - 
Pt_Chr0402668	superfamily	236090	441	659	1.36955e-05	48.4437	cl35613	PRK07764 superfamily	N	 - 
Pt_Chr0402668	superfamily	236090	331	515	0.00411861	40.3545	cl35613	PRK07764 superfamily	N	 - 
Pt_Chr0402668	superfamily	481241	6	64	0.00948045	39.0224	cl46901	PRK12323 superfamily	N	 - 
Pt_Chr0402670	specific	460725	669	866	1.09861e-46	167.228	pfam02862	DDHD	 - 	cl03746
Pt_Chr0402671	specific	426795	142	369	1.66582e-86	263.374	pfam02485	Branch	 - 	cl27418
Pt_Chr0402674	superfamily	473884	116	372	6.95678e-64	204.767	cl21494	Abhydrolase superfamily	 - 	 - 
Pt_Chr0402676	superfamily	475130	161	196	0.00170946	36.6298	cl28922	Ubl1_cv_Nsp3_N-like superfamily	C	 - 
Pt_Chr0402678	specific	185402	1	204	5.67638e-114	323.203	PTZ00026	PTZ00026	 - 	cl02977
Pt_Chr0402679	specific	197660	100	154	4.12159e-10	54.5872	smart00333	TUDOR	 - 	cl02573
Pt_Chr0402679	superfamily	215056	64	179	0.00016431	42.8182	cl33410	PLN00104 superfamily	C	 - 
Pt_Chr0402680	specific	270968	493	781	8.49086e-86	274.535	cd14066	STKc_IRAK	 - 	cl21453
Pt_Chr0402680	superfamily	444065	123	318	1.19398e-21	97.3548	cl34932	ATS1 superfamily	 - 	 - 
Pt_Chr0402681	superfamily	445827	243	337	1.71233e-22	92.3765	cl02556	Bromodomain superfamily	 - 	 - 
Pt_Chr0402681	superfamily	227408	156	320	2.55597e-06	49.8039	cl34891	COG5076 superfamily	C	 - 
Pt_Chr0402684	superfamily	460529	87	254	5.13842e-44	147.412	cl03528	AUX_IAA superfamily	 - 	 - 
Pt_Chr0402685	superfamily	178435	8	220	7.78691e-109	321.81	cl31938	PLN02842 superfamily	C	 - 
Pt_Chr0402686	specific	176224	43	412	0	572.007	cd08263	Zn_ADH10	 - 	cl16912
Pt_Chr0402688	superfamily	215404	19	356	1.08474e-108	324.089	cl33561	PLN02758 superfamily	 - 	 - 
Pt_Chr0402690	specific	340765	3	130	3.05746e-40	139.322	cd03561	VHS	 - 	cl02544
Pt_Chr0402690	specific	410579	185	261	3.51007e-31	113.895	cd14231	GAT_GGA-like_plant	 - 	cl03906
Pt_Chr0402692	specific	462575	41	178	7.42414e-43	141.099	pfam08718	GLTP	 - 	cl07367
Pt_Chr0402693	specific	441893	15	361	1.23352e-37	142.743	COG2319	WD40	N	cl43672
Pt_Chr0402694	specific	460697	20	161	2.55477e-113	317.24	pfam02792	Mago_nashi	 - 	cl03715
Pt_Chr0402695	superfamily	441893	17	80	0.00231776	37.9684	cl43672	WD40 superfamily	N	 - 
Pt_Chr0402696	superfamily	451500	2	172	5.29401e-30	115.715	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Pt_Chr0402696	specific	429512	241	352	2.41454e-25	100.814	pfam07522	DRMBL	 - 	cl06523
Pt_Chr0402698	superfamily	227402	39	338	4.51427e-41	145.801	cl26746	VRG4 superfamily	 - 	 - 
Pt_Chr0402699	specific	214853	12	70	1.47095e-11	56.8682	smart00848	Inhibitor_I29	 - 	cl47047
Pt_Chr0402699	specific	214853	119	177	3.14023e-08	48.3938	smart00848	Inhibitor_I29	 - 	cl47047
Pt_Chr0402701	specific	400284	101	323	5.37245e-67	209.76	pfam07859	Abhydrolase_3	 - 	cl21494
Pt_Chr0402704	specific	444185	70	421	2.63511e-103	312.525	COG5434	Pgu1	 - 	cl35001
Pt_Chr0402710	specific	433149	376	516	1.24702e-08	53.9645	pfam13365	Trypsin_2	 - 	cl21584
Pt_Chr0402710	superfamily	473915	110	253	0.000326249	41.2529	cl21584	Tryp_SPc superfamily	 - 	 - 
Pt_Chr0402711	specific	410695	83	523	0	532.038	cd11072	CYP71-like	 - 	cl41757
Pt_Chr0402712	specific	440361	26	256	4.55663e-21	89.675	COG0596	MenH	 - 	cl43201
Pt_Chr0402715	superfamily	473978	483	527	3.49392e-13	63.9507	cl22851	PHD_SF superfamily	 - 	 - 
Pt_Chr0402715	superfamily	473978	307	353	1.1176e-07	48.2992	cl22851	PHD_SF superfamily	 - 	 - 
Pt_Chr0402716	superfamily	474852	13	302	7.62718e-41	144.355	cl26744	TPT superfamily	 - 	 - 
Pt_Chr0402718	specific	340437	1396	1653	5.36351e-136	421.92	cd17300	PIPKc_PIKfyve	 - 	cl28923
Pt_Chr0402718	specific	239450	293	563	3.48067e-116	367.317	cd03334	Fab1_TCP	 - 	cl02777
Pt_Chr0402718	superfamily	223039	15	216	2.39512e-06	52.8661	cl33723	PHA03307 superfamily	C	 - 
Pt_Chr0402720	specific	239038	18	150	2.35328e-46	158.657	cd02123	PA_C_RZF_like	 - 	cl28883
Pt_Chr0402720	superfamily	473075	236	282	3.53029e-20	83.5676	cl17238	RING_Ubox superfamily	 - 	 - 
Pt_Chr0402720	superfamily	227568	214	399	0.000318214	43.4205	cl34953	HRD1 superfamily	N	 - 
Pt_Chr0402726	specific	405460	53	170	5.54509e-56	172.008	pfam14770	TMEM18	 - 	cl20693
Pt_Chr0402727	specific	460539	10	152	1.53119e-64	199.743	pfam02365	NAM	 - 	cl03558
Pt_Chr0402728	specific	176530	346	606	5.84487e-92	286.534	cd08588	PI-PLCc_At5g67130_like	 - 	cl14615
Pt_Chr0402728	specific	395526	161	269	2.74825e-20	86.1572	pfam00651	BTB	 - 	cl38908
Pt_Chr0402729	specific	396215	132	258	3.26382e-42	144.816	pfam01529	DHHC	 - 	cl19890
Pt_Chr0402733	superfamily	473864	276	445	7.16296e-72	227.421	cl21453	PKc_like superfamily	 - 	 - 
Pt_Chr0402733	superfamily	471857	159	217	1.20123e-18	79.907	cl09141	ACT superfamily	 - 	 - 
Pt_Chr0402734	specific	440488	10	86	5.4949e-33	114.81	COG0724	RRM	 - 	cl34019
Pt_Chr0402734	specific	197667	127	142	9.09504e-06	41.2748	smart00343	ZnF_C2HC	 - 	cl33244
Pt_Chr0402735	specific	349878	128	421	2.16145e-113	338.958	cd03882	M28_nicalin_like	 - 	cl14876
Pt_Chr0402736	specific	461734	16	239	1.9095e-29	113.667	pfam05764	YL1	 - 	cl25745
Pt_Chr0402736	specific	462412	270	298	2.43257e-13	63.1541	pfam08265	YL1_C	 - 	cl48007
Pt_Chr0402737	superfamily	383772	247	400	6.42347e-35	126.359	cl04571	MARVEL superfamily	 - 	 - 
Pt_Chr0402737	specific	341428	4	120	6.23314e-29	109.268	cd14824	Longin	 - 	cl38905
Pt_Chr0402737	specific	395764	125	190	3.15042e-21	87.2075	pfam00957	Synaptobrevin	C	cl38020
Pt_Chr0402738	superfamily	473864	120	273	6.41655e-22	95.0322	cl21453	PKc_like superfamily	N	 - 
Pt_Chr0402738	superfamily	215568	354	452	1.41028e-07	53.2521	cl33632	PLN03088 superfamily	C	 - 
Pt_Chr0402739	superfamily	329112	14	80	3.04989e-14	66.3463	cl23835	Glyco_transf_90 superfamily	NC	 - 
Pt_Chr0402744	specific	350217	2	198	1.46382e-81	258.688	cd09869	PIN_GEN1	 - 	cl28905
Pt_Chr0402744	superfamily	273166	121	342	6.28082e-30	126.938	cl36701	rad2 superfamily	N	 - 
Pt_Chr0402745	specific	464311	30	411	1.61974e-110	332.016	pfam14778	ODR4-like	 - 	cl20701
Pt_Chr0402746	specific	461337	323	666	2.86737e-87	276.77	pfam04515	Choline_transpo	 - 	cl04558
Pt_Chr0402747	specific	438821	328	388	1.98474e-25	98.1495	cd22005	HMG-box_AtHMGB1-like	 - 	cl00082
Pt_Chr0402747	superfamily	227935	266	388	9.57566e-09	55.2535	cl26372	NHP6B superfamily	C	 - 
Pt_Chr0402750	specific	197383	258	356	3.50592e-20	84.3016	cd10017	B3_DNA	 - 	cl15242
Pt_Chr0402751	superfamily	470613	21	113	8.82649e-29	111.042	cl02554	PWWP superfamily	 - 	 - 
Pt_Chr0402751	superfamily	470608	684	812	1.16776e-28	111.6	cl02544	VHS_ENTH_ANTH superfamily	 - 	 - 
Pt_Chr0402752	superfamily	461695	617	936	1.0675e-70	236.378	cl05279	DUF789 superfamily	 - 	 - 
Pt_Chr0402754	superfamily	469614	171	250	1.27727e-15	72.6334	cl00098	KH-I superfamily	 - 	 - 
Pt_Chr0402754	superfamily	223021	314	731	2.50021e-10	64.1893	cl33720	PHA03247 superfamily	N	 - 
Pt_Chr0402754	superfamily	465080	67	164	7.33014e-05	42.5963	cl37905	SF1-HH superfamily	 - 	 - 
Pt_Chr0402755	superfamily	461695	617	936	1.18155e-70	235.992	cl05279	DUF789 superfamily	 - 	 - 
Pt_Chr0402756	superfamily	470613	21	113	3.92997e-29	111.812	cl02554	PWWP superfamily	 - 	 - 
Pt_Chr0402756	superfamily	470608	600	728	1.0861e-28	111.6	cl02544	VHS_ENTH_ANTH superfamily	 - 	 - 
Pt_Chr0402757	specific	197383	258	356	3.50592e-20	84.3016	cd10017	B3_DNA	 - 	cl15242
Pt_Chr0402758	specific	438821	101	161	3.96535e-21	82.7416	cd22005	HMG-box_AtHMGB1-like	 - 	cl00082
Pt_Chr0402759	specific	461337	331	674	9.61266e-87	275.614	pfam04515	Choline_transpo	 - 	cl04558
Pt_Chr0402760	specific	464311	30	411	3.66093e-109	328.549	pfam14778	ODR4-like	 - 	cl20701
Pt_Chr0402761	specific	350217	2	198	1.34506e-81	258.688	cd09869	PIN_GEN1	 - 	cl28905
Pt_Chr0402761	superfamily	273166	121	342	6.28082e-30	126.938	cl36701	rad2 superfamily	N	 - 
Pt_Chr0402762	specific	465330	39	152	1.97885e-33	121.774	pfam16983	MFS_MOT1	 - 	cl48326
Pt_Chr0402762	specific	465330	287	363	4.23968e-16	74.0091	pfam16983	MFS_MOT1	C	cl48326
Pt_Chr0402763	specific	310354	162	556	0	596.766	pfam05686	Glyco_transf_90	 - 	cl23835
Pt_Chr0402764	specific	310354	159	560	0	532.438	pfam05686	Glyco_transf_90	 - 	cl23835
Pt_Chr0402765	superfamily	329112	21	62	3.49004e-07	45.5455	cl23835	Glyco_transf_90 superfamily	NC	 - 
Pt_Chr0402766	superfamily	473864	120	273	6.23203e-22	95.0322	cl21453	PKc_like superfamily	N	 - 
Pt_Chr0402766	superfamily	215568	354	452	1.46136e-07	53.2521	cl33632	PLN03088 superfamily	C	 - 
Pt_Chr0402767	superfamily	383772	259	412	6.09623e-35	126.744	cl04571	MARVEL superfamily	 - 	 - 
Pt_Chr0402767	specific	341428	4	120	6.83013e-29	109.268	cd14824	Longin	 - 	cl38905
Pt_Chr0402767	specific	395764	149	203	6.1986e-21	86.4371	pfam00957	Synaptobrevin	C	cl38020
Pt_Chr0402768	specific	442387	65	177	7.75729e-13	62.7954	COG3153	yhbS	 - 	cl43796
Pt_Chr0402769	specific	461734	16	239	3.03673e-27	107.119	pfam05764	YL1	 - 	cl25745
Pt_Chr0402769	specific	462412	247	275	2.16798e-13	63.1541	pfam08265	YL1_C	 - 	cl48007
Pt_Chr0402771	specific	349878	128	421	1.49582e-113	339.343	cd03882	M28_nicalin_like	 - 	cl14876
Pt_Chr0402772	superfamily	471961	18	304	1.94478e-66	215.692	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Pt_Chr0402773	specific	461101	164	362	4.68867e-45	154.342	pfam03942	DTW	 - 	cl01221
Pt_Chr0402774	specific	411888	199	271	1.13084e-26	103.469	cd22460	KH-I_PEPPER_rpt2_like	 - 	cl00098
Pt_Chr0402774	specific	411888	434	505	1.56538e-18	79.9719	cd22460	KH-I_PEPPER_rpt2_like	 - 	cl00098
Pt_Chr0402774	superfamily	469614	348	416	3.83875e-16	73.0273	cl00098	KH-I superfamily	 - 	 - 
Pt_Chr0402774	superfamily	469614	596	664	6.24037e-16	72.8492	cl00098	KH-I superfamily	 - 	 - 
Pt_Chr0402774	superfamily	469614	95	165	2.21493e-06	45.6781	cl00098	KH-I superfamily	 - 	 - 
Pt_Chr0402775	specific	395447	288	364	3.33229e-11	59.9979	pfam00564	PB1	 - 	cl02720
Pt_Chr0402775	specific	443378	32	143	3.04255e-06	46.923	COG4235	NrfG	 - 	cl34742
Pt_Chr0402778	specific	460383	22	116	2.63776e-45	142.616	pfam01922	SRP19	 - 	cl46076
Pt_Chr0402779	superfamily	395745	185	430	2.89709e-40	149.067	cl26397	NB-ARC superfamily	 - 	 - 
Pt_Chr0402779	specific	436239	10	96	2.16582e-13	66.911	pfam18052	Rx_N	 - 	cl36576
Pt_Chr0402779	specific	443914	525	686	3.31781e-13	73.0442	COG4886	LRR	C	cl34836
Pt_Chr0402780	specific	438726	97	202	2.16957e-50	165.516	cd22674	FHA_PPP1R8	 - 	cl00062
Pt_Chr0402781	superfamily	215061	40	660	1.46746e-95	316.79	cl33413	PLN00113 superfamily	C	 - 
Pt_Chr0402786	specific	460824	120	319	3.96512e-105	306.064	pfam03145	Sina	 - 	cl47795
Pt_Chr0402786	specific	438233	76	114	7.59196e-16	70.3635	cd16571	RING-HC_SIAHs	 - 	cl17238
Pt_Chr0402787	superfamily	240271	735	986	0.000793784	43.4964	cl36510	PTZ00108 superfamily	N	 - 
Pt_Chr0402790	specific	461485	219	277	9.38383e-10	53.6744	pfam04927	SMP	 - 	cl04848
Pt_Chr0402790	specific	461485	26	68	0.00304316	35.1848	pfam04927	SMP	C	cl04848
Pt_Chr0402791	specific	395364	273	514	7.84622e-58	193.315	pfam00454	PI3_PI4_kinase	 - 	cl21453
Pt_Chr0402791	superfamily	475130	42	114	3.814e-15	70.4355	cl28922	Ubl1_cv_Nsp3_N-like superfamily	 - 	 - 
Pt_Chr0402791	superfamily	459726	120	195	2.942e-08	50.6326	cl47517	ubiquitin superfamily	 - 	 - 
Pt_Chr0402792	specific	240332	1	89	1.66205e-45	140.997	PTZ00255	PTZ00255	 - 	cl19284
Pt_Chr0402793	superfamily	472172	3	220	5.46765e-56	184.785	cl11394	Glyco_tranf_GTA_type superfamily	 - 	 - 
Pt_Chr0402793	specific	100057	364	443	1.90792e-33	120.76	cd04652	LbH_eIF2B_gamma_C	 - 	cl00160
Pt_Chr0402793	superfamily	184646	317	402	9.37207e-05	44.5335	cl33001	glmU superfamily	NC	 - 
Pt_Chr0402798	superfamily	187754	121	277	7.77123e-08	51.9444	cl39120	AMN1 superfamily	N	 - 
Pt_Chr0402798	specific	425796	17	59	0.000195585	38.2896	pfam00646	F-box	 - 	cl46852
Pt_Chr0402801	superfamily	473864	7	129	4.19392e-30	109.726	cl21453	PKc_like superfamily	N	 - 
Pt_Chr0402802	specific	428019	11	102	3.45037e-29	108.382	pfam04576	Zein-binding	 - 	cl04604
Pt_Chr0402803	specific	133139	152	512	1.88281e-129	378.538	cd05472	cnd41_like	 - 	cl11403
Pt_Chr0402804	specific	425796	26	63	2.11442e-05	41.3712	pfam00646	F-box	 - 	cl46852
Pt_Chr0402806	specific	461446	1	104	3.77472e-50	169.271	pfam04825	Rad21_Rec8_N	 - 	cl04781
Pt_Chr0402806	specific	335912	581	634	1.07541e-18	80.0694	pfam04824	Rad21_Rec8	 - 	cl04780
Pt_Chr0402806	specific	439295	315	393	1.18687e-18	80.8173	cd21793	Rad21_Rec8_M_AtSYN1-like	 - 	cl45910
Pt_Chr0402806	superfamily	282904	420	587	0.000230137	44.522	cl37540	Herpes_BLLF1 superfamily	NC	 - 
Pt_Chr0402807	superfamily	441893	2	243	0.000294881	42.2056	cl43672	WD40 superfamily	C	 - 
Pt_Chr0402810	specific	462000	66	159	3.83031e-22	85.7593	pfam06749	DUF1218	 - 	cl06009
Pt_Chr0402811	specific	459767	42	259	8.10204e-07	48.0841	pfam00335	Tetraspanin	N	cl28961
Pt_Chr0402812	superfamily	469605	138	181	3.87869e-09	50.6988	cl00081	bHLH_SF superfamily	 - 	 - 
Pt_Chr0402813	specific	440224	188	272	1.88625e-12	61.9805	COG0456	RimI	 - 	cl33885
Pt_Chr0402814	specific	440430	104	352	1.31667e-38	143.556	COG0666	ANKYR	 - 	cl34000
Pt_Chr0402814	superfamily	473075	403	460	1.65143e-06	45.6932	cl17238	RING_Ubox superfamily	 - 	 - 
Pt_Chr0402816	specific	431396	210	281	1.22412e-13	64.9253	pfam10615	DUF2470	 - 	cl38326
Pt_Chr0402817	superfamily	444663	98	155	6.91196e-10	53.4229	cl00033	AP2 superfamily	 - 	 - 
Pt_Chr0402818	specific	439971	126	535	2.28941e-139	409.855	COG0201	SecY	 - 	cl33802
Pt_Chr0402821	superfamily	472172	258	494	2.07436e-115	347.375	cl11394	Glyco_tranf_GTA_type superfamily	 - 	 - 
Pt_Chr0402823	specific	410907	595	765	1.99409e-46	164.273	cd19499	RecA-like_ClpB_Hsp104-like	 - 	cl38936
Pt_Chr0402825	specific	239287	60	169	8.82646e-61	185.47	cd02989	Phd_like_TxnDC9	 - 	cl00388
Pt_Chr0402826	specific	213396	10	54	3.64509e-19	72.2905	cd12153	F1-ATPase_epsilon	 - 	cl04635
Pt_Chr0402827	superfamily	215561	180	636	1.16393e-93	317.947	cl33629	PLN03077 superfamily	N	 - 
Pt_Chr0402827	specific	459866	842	1032	2.65622e-53	183.186	pfam00609	DAGK_acc	 - 	cl02440
Pt_Chr0402827	specific	425868	700	787	2.32927e-19	84.9444	pfam00781	DAGK_cat	N	cl01255
Pt_Chr0402828	superfamily	473069	47	120	4.45587e-31	109.723	cl17169	RRM_SF superfamily	 - 	 - 
Pt_Chr0402828	superfamily	473069	219	241	3.23649e-08	49.5443	cl17169	RRM_SF superfamily	C	 - 
Pt_Chr0402829	specific	270968	306	566	6.22564e-88	273.765	cd14066	STKc_IRAK	 - 	cl21453
Pt_Chr0402829	specific	467483	18	147	4.59029e-06	46.5715	cd00293	USP-like	 - 	cl00292
Pt_Chr0402830	specific	206718	19	176	1.10374e-116	327.443	cd04151	Arl1	 - 	cl38936
Pt_Chr0402831	specific	178142	56	363	0	600.196	PLN02527	PLN02527	 - 	cl31897
